Gen,PCdiversity
0,0.9975
1,0.9425
2,0.95
3,0.9
4,0.835
5,0.8
6,0.815
7,0.855
8,0.895
9,0.9025
10,0.875
11,0.8325
12,0.84
13,0.79
14,0.8475
15,0.8475
16,0.8525
17,0.855
18,0.825
19,0.7575
20,0.8125
21,0.79
22,0.7975
23,0.765
24,0.7775
25,0.735
26,0.765
27,0.7525
28,0.7825
29,0.7775
30,0.765
31,0.805
32,0.7375
33,0.6925
34,0.7275
35,0.8025
36,0.76
37,0.755
38,0.7625
39,0.72
40,0.69
41,0.7675
42,0.7225
43,0.6975
44,0.755
45,0.7525
46,0.785
47,0.7575
48,0.74
49,0.785
50,0.7675
